method_name,successfully_fuzzed,#_failures,failure_id,parent_result,parent_exception,failure_result,failure_exception,reproducibility
org.apache.hadoop.ipc.TestAsyncIPC#testUniqueSequentialCallIds,True,4,000003,True,no_exception,True,no_exception,False
org.apache.hadoop.security.token.delegation.TestZKDelegationTokenSecretManager#testMultiNodeOperations,False,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestDecayRpcScheduler#testAccumulate,True,0,null,null,null,null,null,null
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsJClassComparatorByteArrays#testFailureBadCompressionCodec,False,0,null,null,null,null,null,null
org.apache.hadoop.io.TestArrayFile#testEmptyFile,True,3,000000,False,(org.apache.hadoop.fs.UnsupportedFileSystemException),False,no_exception,True
org.apache.hadoop.io.TestArrayFile#testEmptyFile,True,3,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.io.TestArrayFile#testEmptyFile,True,3,000001,True,no_exception,False,(org.apache.hadoop.fs.UnsupportedFileSystemException),True
org.apache.hadoop.http.lib.TestStaticUserWebFilter#testOldStyleConfiguration,False,0,null,null,null,null,null,null
org.apache.hadoop.security.TestDoAsEffectiveUser#testTokenBySuperUser,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestSymlinkLocalFSFileContext#testRenameFileToSymlinkToDir,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFsWithAuthorityLocalFs#testSymlinkTarget,False,0,null,null,null,null,null,null
org.apache.hadoop.security.authorize.TestProxyUsers#testProxyUsersWithUserConf,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testWorkingDirectory,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.shell.TestCopyPreserveFlag#testPutWithQ,True,0,null,null,null,null,null,null
org.apache.hadoop.security.TestGroupsCaching#testThreadBlockedWhenExpiredEntryExistsWithoutBackgroundRefresh,True,0,null,null,null,null,null,null
org.apache.hadoop.util.TestFindClass#testLoadFindsLog4J,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.sftp.TestSFTPContractSeek#testBlockReadZeroByteFile,False,0,null,null,null,null,null,null
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsJClassComparatorByteArrays#testTwoDataEntries,False,0,null,null,null,null,null,null
org.apache.hadoop.io.file.tfile.TestTFileUnsortedByteArrays#testFailureScannerWithKeys,True,3,000000,False,(org.junit.internal.runners.model.MultipleFailureException),False,no_exception,True
org.apache.hadoop.io.file.tfile.TestTFileUnsortedByteArrays#testFailureScannerWithKeys,True,3,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.io.file.tfile.TestTFileUnsortedByteArrays#testFailureScannerWithKeys,True,3,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.viewfs.TestChRootedFileSystem#testList,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testInternalDeleteExisting2,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestChRootedFileSystem#testDeleteSnapshot,True,2,000000,False,(org.mockito.exceptions.verification.TooManyActualInvocations),False,no_exception,True
org.apache.hadoop.fs.viewfs.TestChRootedFileSystem#testDeleteSnapshot,True,2,000001,False,(org.mockito.exceptions.verification.TooManyActualInvocations),False,no_exception,True
org.apache.hadoop.util.TestGenericOptionsParser#testEmptyFilenames,True,0,null,null,null,null,null,null
org.apache.hadoop.security.TestLdapGroupsMapping#testGetGroups,True,3,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.security.TestLdapGroupsMapping#testGetGroups,True,3,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.security.TestLdapGroupsMapping#testGetGroups,True,3,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.io.file.tfile.TestTFileByteArrays#testOneBlockPlusOneEntry,False,0,null,null,null,null,null,null
org.apache.hadoop.crypto.key.TestKeyProviderCryptoExtension#testReencryptEncryptedKey,True,0,null,null,null,null,null,null
org.apache.hadoop.security.TestIngressPortBasedResolver#testResolver,True,2,000000,False,(org.junit.ComparisonFailure),False,no_exception,True
org.apache.hadoop.security.TestIngressPortBasedResolver#testResolver,True,2,000001,True,no_exception,False,(org.junit.ComparisonFailure),True
org.apache.hadoop.net.TestNetUtils#testAvoidLoopbackTcpSockets,True,0,null,null,null,null,null,null
org.apache.hadoop.security.TestSecurityUtil#testGetAuthenticationMethod,True,0,null,null,null,null,null,null
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsStreams#testFailureAddKeyWithoutValue,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFsOverloadSchemeListStatus#testViewFSOverloadSchemeWithoutAnyMountLinks,True,2,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.viewfs.TestViewFsOverloadSchemeListStatus#testViewFSOverloadSchemeWithoutAnyMountLinks,True,2,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractSeek#testRandomSeeks,False,0,null,null,null,null,null,null
org.apache.hadoop.conf.TestReconfiguration#testConfIsUpdatedOnSuccess,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.http.TestHttpFileSystem#testHttpFileStatus,True,0,null,null,null,null,null,null
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testClientRetriesWithTimeoutsException,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractRename#testRenamePopulatesDirectoryAncestors,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testGlobStatusWithNoMatchesInPath,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestSymlinkLocalFSFileSystem#testUseLinkAferDeleteLink,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.shell.TestCopyPreserveFlag#testCopyFromLocalWithThreadsPreserve,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestDelegateToFileSystem#testDefaultUriInternal,False,0,null,null,null,null,null,null
org.apache.hadoop.ha.TestFailoverController#testFencingFailureDuringFailover,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testGetContentSummaryWithFileInLocalFS,False,0,null,null,null,null,null,null
org.apache.hadoop.io.file.tfile.TestTFileJClassComparatorByteArrays#testLocate,False,0,null,null,null,null,null,null
org.apache.hadoop.http.TestHttpServer#testHttpResponseDefaultHeaders,True,5,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testHttpResponseDefaultHeaders,True,5,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testHttpResponseDefaultHeaders,True,5,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testHttpResponseDefaultHeaders,True,5,000003,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testHttpResponseDefaultHeaders,True,5,000004,True,no_exception,True,no_exception,False
org.apache.hadoop.security.TestUserGroupInformation#testLogin,True,2,000000,False,(java.lang.RuntimeException),False,no_exception,True
org.apache.hadoop.security.TestUserGroupInformation#testLogin,True,2,000001,False,(java.lang.RuntimeException),False,no_exception,True
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractGetFileStatus#testListLocatedStatusFiltering,False,0,null,null,null,null,null,null
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsJClassComparatorByteArrays#testFailureWriteRecordAfterMetaBlock,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testRenameFileAsExistingFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFileSystem#testReportChecksumFailure,True,0,null,null,null,null,null,null
org.apache.hadoop.security.TestRuleBasedLdapGroupsMapping#testGetGroupsToLower,True,2,000000,True,no_exception,False,(java.lang.AssertionError),True
org.apache.hadoop.security.TestRuleBasedLdapGroupsMapping#testGetGroupsToLower,True,2,000001,True,no_exception,False,(java.lang.AssertionError),True
org.apache.hadoop.ipc.TestSaslRPC#testKerberosServerWithTokens,False,0,null,null,null,null,null,null
org.apache.hadoop.security.TestLdapGroupsMapping#testGetGroupsWithDifferentBaseDNs,True,3,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.security.TestLdapGroupsMapping#testGetGroupsWithDifferentBaseDNs,True,3,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.security.TestLdapGroupsMapping#testGetGroupsWithDifferentBaseDNs,True,3,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testCreateNonRecursive,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFsLocalFs#testInternalMkdirSlash,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testCreateFlagAppendNonExistingFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractRename#testRenameFileUnderFileSubdir,False,0,null,null,null,null,null,null
org.apache.hadoop.net.TestStaticMapping#testCachingRelaysMultiSwitchQueries,False,0,null,null,null,null,null,null
org.apache.hadoop.security.TestDoAsEffectiveUser#testRealUserIPAuthorizationFailure,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestFcMainOperationsLocalFs#testSetVerifyChecksum,False,0,null,null,null,null,null,null
org.apache.hadoop.security.TestGroupsCaching#testBackgroundRefreshCounters,True,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestRPC#testRPCInterruptedSimple,True,4,000000,True,no_exception,False,(org.apache.hadoop.thirdparty.protobuf.ServiceException),True
org.apache.hadoop.ipc.TestRPC#testRPCInterruptedSimple,True,4,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.ipc.TestRPC#testRPCInterruptedSimple,True,4,000001,True,no_exception,False,(org.apache.hadoop.thirdparty.protobuf.ServiceException),True
org.apache.hadoop.ipc.TestRPC#testRPCInterruptedSimple,True,4,000003,False,no_exception,True,no_exception,False
org.apache.hadoop.io.retry.TestConnectionRetryPolicy#testDefaultRetryPolicyEquivalence,False,0,null,null,null,null,null,null
org.apache.hadoop.crypto.TestCryptoOutputStreamClosing#testOutputStreamNotClosing,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractCreate#testCreatedFileIsEventuallyVisible,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractOpen#testChainedFailureAwaitFuture,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestFcMainOperationsLocalFs#testRenameFileToNonExistentDirectory,False,0,null,null,null,null,null,null
org.apache.hadoop.crypto.key.TestKeyShell#testAttributes,True,2,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.crypto.key.TestKeyShell#testAttributes,True,2,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.security.token.TestDtUtilShell#testRemove,False,0,null,null,null,null,null,null
org.apache.hadoop.crypto.key.TestKeyProviderFactory#testFactory,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestFsShellCopy#testMoveFileFromLocalDestExists,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFsWithAuthorityLocalFs#testRespectsServerDefaults,False,0,null,null,null,null,null,null
org.apache.hadoop.security.TestAuthenticationFilter#testConfiguration,True,4,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.security.TestAuthenticationFilter#testConfiguration,True,4,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.security.TestAuthenticationFilter#testConfiguration,True,4,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.security.TestAuthenticationFilter#testConfiguration,True,4,000003,True,no_exception,True,no_exception,False
org.apache.hadoop.crypto.key.TestKeyProviderCryptoExtension#testGenerateEncryptedKey,True,0,null,null,null,null,null,null
org.apache.hadoop.http.TestHttpServerWebapps#testValidServerResource,True,1,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.TestFileContextResolveAfs#testFileContextResolveAfs,True,4,000000,False,(java.lang.RuntimeException),False,no_exception,True
org.apache.hadoop.fs.TestFileContextResolveAfs#testFileContextResolveAfs,True,4,000002,False,(java.lang.RuntimeException),False,no_exception,True
org.apache.hadoop.fs.TestFileContextResolveAfs#testFileContextResolveAfs,True,4,000001,False,(java.io.IOException),False,no_exception,True
org.apache.hadoop.fs.TestFileContextResolveAfs#testFileContextResolveAfs,True,4,000003,False,(java.io.IOException),False,no_exception,True
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testClientRetriesWithAuthenticationExceptionWrappedinIOException,True,0,null,null,null,null,null,null
org.apache.hadoop.util.TestFindClass#testLoadPrivateClass,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractMkdir#testMkDirRmRfDir,False,0,null,null,null,null,null,null
org.apache.hadoop.service.launcher.TestServiceLauncherInnerMethods#testAccessLaunchedService,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.shell.TestCopyPreserveFlag#testCpWithP,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testOpenFileApplyAsyncRead,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractCreate#testFileStatusBlocksizeEmptyFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestFcMainOperationsLocalFs#testWriteReadAndDeleteEmptyFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testResolvePathMissingThroughMountPoints2,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testCloseChildrenFileSystem,False,0,null,null,null,null,null,null
org.apache.hadoop.io.compress.TestCodec#testSequenceFileDeflateCodec,True,1,000000,False,(org.apache.hadoop.fs.UnsupportedFileSystemException),False,no_exception,True
org.apache.hadoop.ipc.TestProtoBufRpc#testProtoBufRpc,False,0,null,null,null,null,null,null
org.apache.hadoop.crypto.random.TestOsSecureRandom#testRandomDouble,True,0,null,null,null,null,null,null
org.apache.hadoop.security.TestGroupsCaching#testNegativeCacheClearedOnRefresh,True,2,000000,True,no_exception,False,(java.lang.IllegalArgumentException),True
org.apache.hadoop.security.TestGroupsCaching#testNegativeCacheClearedOnRefresh,True,2,000001,True,no_exception,False,(java.lang.IllegalArgumentException),True
org.apache.hadoop.fs.TestSymlinkLocalFSFileContext#testCreateLinkUsingFullyQualPaths,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestFcMainOperationsLocalFs#testOpen2,False,0,null,null,null,null,null,null
org.apache.hadoop.security.alias.TestCredentialProviderFactory#testJksProvider,True,2,000000,True,no_exception,False,(java.lang.AssertionError),True
org.apache.hadoop.security.alias.TestCredentialProviderFactory#testJksProvider,True,2,000001,True,no_exception,False,(java.lang.AssertionError),True
org.apache.hadoop.fs.TestFilterFileSystem#testGetFilterLocalFsSetsConfs,True,0,null,null,null,null,null,null
org.apache.hadoop.conf.TestReconfiguration#testGetChangedProperties,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFileSystem#testHasFileDescriptor,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestHCFSMountTableConfigLoader#testLoadWithMountFile,False,0,null,null,null,null,null,null
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testClientRetriesNonIdempotentOpWithIOExceptionFailsImmediately,True,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestIPC#testSocketLeak,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testResolvePathMountPoints,False,0,null,null,null,null,null,null
org.apache.hadoop.security.TestUserFromEnv#testUserFromEnvironment,True,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestRPC#testClientRpcTimeout,True,1,000000,False,(java.lang.AssertionError),False,no_exception,True
org.apache.hadoop.ipc.TestIPC#testSocketFactoryException,False,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestRPC#testDecayRpcSchedulerMetrics,True,6,000000,False,(org.apache.hadoop.thirdparty.protobuf.ServiceException),False,no_exception,True
org.apache.hadoop.ipc.TestRPC#testDecayRpcSchedulerMetrics,True,6,000002,False,(org.apache.hadoop.thirdparty.protobuf.ServiceException),False,no_exception,True
org.apache.hadoop.ipc.TestRPC#testDecayRpcSchedulerMetrics,True,6,000001,False,(org.apache.hadoop.thirdparty.protobuf.ServiceException),False,no_exception,True
org.apache.hadoop.ipc.TestRPC#testDecayRpcSchedulerMetrics,True,6,000005,False,(org.apache.hadoop.thirdparty.protobuf.ServiceException),False,no_exception,True
org.apache.hadoop.ipc.TestRPC#testDecayRpcSchedulerMetrics,True,6,000003,False,(org.apache.hadoop.thirdparty.protobuf.ServiceException),False,no_exception,True
org.apache.hadoop.ipc.TestRPC#testDecayRpcSchedulerMetrics,True,6,000004,False,(org.apache.hadoop.thirdparty.protobuf.ServiceException),False,no_exception,True
org.apache.hadoop.io.compress.TestCompressionStreamReuse#testGzipCompressStreamReuse,True,1,000000,True,no_exception,False,(java.lang.IllegalArgumentException),True
org.apache.hadoop.fs.TestTrash#testTrashRestarts,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testRenameFileAsExistingDirectory,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.shell.TestCpCommand#testCpSingleFile,True,1,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.security.TestKDiagNoKDC#testKDiagUsage,True,0,null,null,null,null,null,null
org.apache.hadoop.security.TestKDiagNoKDC#testKDiagNoLogin,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractCreate#testCreateFileUnderFile,False,0,null,null,null,null,null,null
org.apache.hadoop.util.TestJsonSerialization#testFileSystemEmptyPath,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestFsShell#testExceptionNullMessage,True,0,null,null,null,null,null,null
org.apache.hadoop.util.hash.TestHash#testHash,True,2,000000,False,(java.lang.AssertionError),False,no_exception,True
org.apache.hadoop.util.hash.TestHash#testHash,True,2,000001,True,no_exception,False,(java.lang.AssertionError),True
org.apache.hadoop.io.file.tfile.TestTFileJClassComparatorByteArrays#testOneDataEntry,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFSFileContextCreateMkdir#testCreateNonRecursiveWithExistingDir,False,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestReuseRpcConnections#testDefaultRetryPolicyReuseConnections,True,6,000000,False,(org.apache.hadoop.thirdparty.protobuf.ServiceException),False,no_exception,True
org.apache.hadoop.ipc.TestReuseRpcConnections#testDefaultRetryPolicyReuseConnections,True,6,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.ipc.TestReuseRpcConnections#testDefaultRetryPolicyReuseConnections,True,6,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.ipc.TestReuseRpcConnections#testDefaultRetryPolicyReuseConnections,True,6,000005,False,(org.apache.hadoop.thirdparty.protobuf.ServiceException),False,no_exception,True
org.apache.hadoop.ipc.TestReuseRpcConnections#testDefaultRetryPolicyReuseConnections,True,6,000003,False,(org.apache.hadoop.thirdparty.protobuf.ServiceException),False,no_exception,True
org.apache.hadoop.ipc.TestReuseRpcConnections#testDefaultRetryPolicyReuseConnections,True,6,000004,False,(org.apache.hadoop.thirdparty.protobuf.ServiceException),False,no_exception,True
org.apache.hadoop.ipc.TestAsyncIPC#testCallRetryCount,True,4,000000,False,(java.util.concurrent.ExecutionException),False,no_exception,True
org.apache.hadoop.ipc.TestAsyncIPC#testCallRetryCount,True,4,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.ipc.TestAsyncIPC#testCallRetryCount,True,4,000001,True,no_exception,False,(java.util.concurrent.ExecutionException),True
org.apache.hadoop.ipc.TestAsyncIPC#testCallRetryCount,True,4,000003,True,no_exception,False,(java.util.concurrent.ExecutionException),True
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testTargetFileSystemLazyInitializationForChecksumMethods,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestChRootedFs#testCreateDelete,True,2,000000,False,(java.io.FileNotFoundException),False,no_exception,True
org.apache.hadoop.fs.viewfs.TestChRootedFs#testCreateDelete,True,2,000001,True,no_exception,False,(java.io.FileNotFoundException),True
org.apache.hadoop.service.launcher.TestServiceLauncher#testServiceLaunchException,True,0,null,null,null,null,null,null
org.apache.hadoop.security.TestGroupsCaching#testGroupsCaching,True,3,000000,True,no_exception,False,(java.lang.IllegalArgumentException),True
org.apache.hadoop.security.TestGroupsCaching#testGroupsCaching,True,3,000002,True,no_exception,False,(java.lang.IllegalArgumentException),True
org.apache.hadoop.security.TestGroupsCaching#testGroupsCaching,True,3,000001,True,no_exception,False,(java.lang.IllegalArgumentException),True
org.apache.hadoop.fs.contract.sftp.TestSFTPContractSeek#testSeekZeroByteFile,False,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestFairCallQueue#testInsertionWithFailover,True,0,null,null,null,null,null,null
org.apache.hadoop.security.authorize.TestProxyUsers#testWildcardGroup,True,0,null,null,null,null,null,null
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testLoadBalancing,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestFileSystemCanonicalization#testIpAuthorityWithDefaultPort,True,0,null,null,null,null,null,null
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsByteArrays#testFailureOpenRandomFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFsWithAuthorityLocalFs#testInternalCreateMissingDir3,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestDelegateToFsCheckPath#testCheckPathWithoutDefaultPort,True,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestProtoBufRpcServerHandoff#test,True,2,000000,False,(java.util.concurrent.ExecutionException),False,no_exception,True
org.apache.hadoop.ipc.TestProtoBufRpcServerHandoff#test,True,2,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.TestHarFileSystemBasics#testMakeQualifiedPath,True,2,000000,False,(org.junit.internal.runners.model.MultipleFailureException),False,no_exception,True
org.apache.hadoop.fs.TestHarFileSystemBasics#testMakeQualifiedPath,True,2,000001,False,(org.junit.internal.runners.model.MultipleFailureException),False,no_exception,True
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsByteArrays#testFailureReadValueManyTimes,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testGetDelegationTokensWithCredentials,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractGetFileStatus#testListFilesEmptyDirectoryNonrecursive,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestSymlinkLocalFSFileSystem#testRenameSymlinkToItself,False,0,null,null,null,null,null,null
org.apache.hadoop.http.TestSSLHttpServerConfigs#testKeyStoreSetupWithoutPassword,False,0,null,null,null,null,null,null
org.apache.hadoop.conf.TestConfigurationDeprecation#testNoFalseDeprecationWarning,False,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestAsyncIPC#testAsyncCallLimit,True,2,000000,False,(java.lang.NullPointerException),False,no_exception,True
org.apache.hadoop.ipc.TestAsyncIPC#testAsyncCallLimit,True,2,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.TestFilterFileSystem#testInitLocalFsSetsConfs,True,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestRPC#testErrorMsgForInsecureClient,True,2,000000,False,(java.lang.AssertionError),False,no_exception,True
org.apache.hadoop.ipc.TestRPC#testErrorMsgForInsecureClient,True,2,000001,True,no_exception,False,(java.lang.AssertionError),True
org.apache.hadoop.http.TestHttpServer#testDisabledAuthorizationOfDefaultServlets,True,4,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testDisabledAuthorizationOfDefaultServlets,True,4,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testDisabledAuthorizationOfDefaultServlets,True,4,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testDisabledAuthorizationOfDefaultServlets,True,4,000003,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.TestSymlinkLocalFSFileSystem#testRenameDirToSymlinkToDir,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractGetFileStatus#testListFilesFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testTargetFileSystemLazyInitializationForChecksumMethods,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFsLocalFs#testInternalCreate1,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.sftp.TestSFTPFileSystem#testRenameFile,True,1,000000,False,(java.io.IOException),False,no_exception,True
org.apache.hadoop.fs.TestTrash#testTrashEmptier,False,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestProtoBufRpc#testLogSlowRPC,False,0,null,null,null,null,null,null
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testClientRetriesIfMaxAttemptsNotSet,True,1,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.security.TestGroupsCaching#testNegativeCacheEntriesExpire,True,3,000000,True,no_exception,False,(java.lang.IllegalArgumentException),True
org.apache.hadoop.security.TestGroupsCaching#testNegativeCacheEntriesExpire,True,3,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.security.TestGroupsCaching#testNegativeCacheEntriesExpire,True,3,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.viewfs.TestFcMainOperationsLocalFs#testMkdirsFailsForSubdirectoryOfExistingFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractDelete#testDeleteDeepEmptyDir,False,0,null,null,null,null,null,null
org.apache.hadoop.security.token.delegation.web.TestWebDelegationToken#testIpaddressCheck,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.sftp.TestSFTPContractSeek#testReadNullBuffer,False,0,null,null,null,null,null,null
org.apache.hadoop.io.compress.TestCompressionStreamReuse#testGzipCompressStreamReuseWithParam,True,1,000000,True,no_exception,False,(java.lang.IllegalArgumentException),True
org.apache.hadoop.io.TestSequenceFile#testInitZeroLengthSequenceFile,True,3,000000,False,(java.lang.AssertionError),False,no_exception,True
org.apache.hadoop.io.TestSequenceFile#testInitZeroLengthSequenceFile,True,3,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.io.TestSequenceFile#testInitZeroLengthSequenceFile,True,3,000001,True,no_exception,False,(java.lang.AssertionError),True
org.apache.hadoop.http.TestHttpServerLifecycle#testStartedServerWithRequestLog,True,3,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServerLifecycle#testStartedServerWithRequestLog,True,3,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServerLifecycle#testStartedServerWithRequestLog,True,3,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.io.serializer.TestSerializationFactory#testSerializationKeyIsUnset,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testCreateNonRecursive,False,0,null,null,null,null,null,null
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsByteArrays#testFailureCompressionNotWorking,False,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestSaslRPC#testSimpleServer,False,0,null,null,null,null,null,null
org.apache.hadoop.security.TestShellBasedUnixGroupsMapping#testShellTimeOutConf,True,0,null,null,null,null,null,null
